block_id,osm_id,amenity,cluster1,cluster2,Longitude,Latitude
20400,302742486,cinema,nan,0.0,-122.40356278296127,37.784184695504365
20400,317081440,parking,nan,0.0,-122.40519528296105,37.7850264955043
20400,317081440,parking,nan,0.0,-122.40519528296105,37.7850264955043
20400,389391324,bicycle_parking,nan,0.0,-122.40448918296116,37.784563995504335
20400,420432786,post_box,nan,0.0,-122.40458838296114,37.78432609550434
20400,420432891,restaurant,nan,0.0,-122.4049217829611,37.78415789550436
20400,808930810,pharmacy,nan,0.0,-122.40635898296088,37.78509699550427
20400,808930817,cafe,nan,0.0,-122.40568528296096,37.78613929550421
20400,808930824,pharmacy,nan,0.0,-122.405565182961,37.7862331955042
20400,904139678,restaurant,nan,0.0,-122.40444878296115,37.78414259550435
20400,1395111833,restaurant,nan,0.0,-122.4049774829611,37.78487589550431
20400,1395111833,restaurant,nan,0.0,-122.4049774829611,37.78487589550431
20400,1395112633,cafe,nan,0.0,-122.4041980829612,37.784172895504376
20400,1612808193,bar,nan,0.0,-122.40432648296115,37.78541359550426
20400,1629217172,restaurant,nan,0.0,-122.40467068296113,37.78592079550422
20400,1629217172,restaurant,nan,0.0,-122.40467068296113,37.78592079550422
20400,1799521636,restaurant,nan,0.0,-122.40408398296124,37.78542899550428
20400,2671868139,bicycle_rental,nan,0.0,-122.40496598296107,37.7863049955042
20400,2682480971,cafe,nan,0.0,-122.40397028296124,37.78448119550433
20400,3395003253,parking,nan,0.0,-122.40391788296122,37.78494059550429
20400,3397801136,restaurant,nan,0.0,-122.40471048296112,37.78432409550433
20400,3397802449,restaurant,nan,0.0,-122.4048887829611,37.78379819550437
20400,3397836578,fast_food,nan,0.0,-122.40367338296129,37.78423579550436
20400,3397841668,atm,nan,0.0,-122.40360408296128,37.78421449550435
20400,3397875325,fast_food,nan,0.0,-122.40354558296129,37.784868295504296
20400,3397934789,atm,nan,0.0,-122.405749682961,37.78608939550422
20400,3397934789,atm,nan,0.0,-122.405749682961,37.78608939550422
20400,3397973026,restaurant,nan,0.0,-122.40485678296112,37.78595919550423
20400,3397973026,restaurant,nan,0.0,-122.40485678296112,37.78595919550423
20400,3397982293,cafe,nan,0.0,-122.40502818296108,37.78599319550421
20400,3397982293,cafe,nan,0.0,-122.40502818296108,37.78599319550421
20400,3442537168,restaurant,nan,0.0,-122.405735382961,37.78522999550428
20400,3442537168,restaurant,nan,0.0,-122.405735382961,37.78522999550428
20400,4122038571,bicycle_parking,nan,0.0,-122.40476948296111,37.78470709550432
20400,4122038571,bicycle_parking,nan,0.0,-122.40476948296111,37.78470709550432
20400,4122038572,bicycle_parking,nan,0.0,-122.40475408296112,37.78477109550431
20400,4122038572,bicycle_parking,nan,0.0,-122.40475408296112,37.78477109550431
20400,5085031722,restaurant,nan,0.0,-122.40444068296117,37.78566269550424
20400,5085031722,restaurant,nan,0.0,-122.40444068296117,37.78566269550424
20400,5752120935,restaurant,nan,0.0,-122.40456068296112,37.78607739550424
20400,6194001386,toilets,nan,0.0,-122.40387148296124,37.78456089550434
20400,6489341657,restaurant,nan,0.0,-122.40420238296122,37.78551999550423
20400,6489396074,fast_food,nan,0.0,-122.40356868296128,37.78439899550435
20400,6489396075,atm,nan,0.0,-122.40346998296128,37.784648895504326
20400,6489398862,fast_food,nan,0.0,-122.40356868296128,37.78439899550435
20400,6489398863,atm,nan,0.0,-122.40346998296128,37.784648895504326
20500,317081556,toilets,nan,0.0,-122.40782938296068,37.78433249550435
20500,346585657,cafe,nan,0.0,-122.40775618296068,37.782470295504496
20500,358803532,language_school,nan,0.0,-122.40887008296058,37.78373199550439
20500,420433603,telephone,nan,0.0,-122.40687148296082,37.7825351955045
20500,420434331,post_box,nan,0.0,-122.40657958296087,37.78252849550449
20500,765404278,restaurant,nan,0.0,-122.40767138296071,37.78304379550445
20500,1039023657,post_box,nan,0.0,-122.40784558296068,37.78390999550438
20500,1368718994,restaurant,nan,0.0,-122.40799818296064,37.78269299550448
20500,1368719000,restaurant,nan,0.0,-122.40783988296069,37.78290229550446
20500,1393986231,bank,nan,0.0,-122.40808818296064,37.78463629550431
20500,1393986237,cafe,nan,0.0,-122.40683668296082,37.78320099550444
20500,1393986248,cafe,nan,0.0,-122.40741388296075,37.78327389550444
20500,1393986255,fast_food,nan,0.0,-122.40882298296054,37.78366779550439
20500,2671868140,bicycle_rental,nan,0.0,-122.4084329829606,37.7838709955044
20500,3345049951,car_sharing,nan,0.0,-122.40736688296074,37.782272895504505
20500,3396513641,fast_food,nan,0.0,-122.40872248296058,37.78429149550435
20500,3397768268,restaurant,nan,0.0,-122.40678768296084,37.78315689550445
20500,3397772546,restaurant,nan,0.0,-122.40687438296082,37.78338749550444
20500,3397775399,restaurant,nan,0.0,-122.40651168296088,37.78293789550446
20500,3397779708,parking,nan,0.0,-122.40635748296089,37.78302009550444
20500,4249436492,cafe,nan,0.0,-122.40755388296074,37.783389395504415
20500,4482171289,restaurant,nan,0.0,-122.4070396829608,37.7835635955044
20500,4530915847,bank,nan,0.0,-122.40801258296068,37.78279199550445
20500,4689983449,food_court,nan,0.0,-122.40693628296084,37.783779495504376
20500,5503747522,restaurant,nan,0.0,-122.4085089829606,37.78335419550441
20500,5834929887,post_box,nan,0.0,-122.40875158296058,37.78440149550435
20501,317081419,post_box,nan,0.0,-122.40592388296096,37.78217429550451
20501,317081471,post_box,nan,0.0,-122.40523718296105,37.781380595504565
20501,317081517,telephone,nan,0.0,-122.4049029829611,37.781360195504575
20501,420433603,telephone,nan,0.0,-122.40687148296082,37.7825351955045
20501,420434331,post_box,nan,0.0,-122.40657958296087,37.78252849550449
20501,621179351,pub,nan,0.0,-122.40521188296104,37.781498495504565
20501,1393986237,cafe,nan,0.0,-122.40683668296082,37.78320099550444
20501,1406779778,car_sharing,nan,0.0,-122.405614082961,37.78294279550445
20501,1506345270,restaurant,nan,0.0,-122.40570068296098,37.78075169550465
20501,1676994251,bar,nan,0.0,-122.40604288296096,37.78327829550442
20501,2340867122,coworking_space,nan,0.0,-122.40652808296088,37.78247899550449
20501,2671868157,bicycle_rental,nan,0.0,-122.40512698296106,37.78175199550454
20501,3397768268,restaurant,nan,0.0,-122.40678768296084,37.78315689550445
20501,3397772546,restaurant,nan,0.0,-122.40687438296082,37.78338749550444
20501,3397775399,restaurant,nan,0.0,-122.40651168296088,37.78293789550446
20501,3397779708,parking,nan,0.0,-122.40635748296089,37.78302009550444
20501,3397783569,restaurant,nan,0.0,-122.40602968296096,37.78290179550445
20501,6489206273,bicycle_parking,nan,0.0,-122.40595098296096,37.78328359550444
20501,6489206276,bicycle_parking,nan,0.0,-122.40596868296096,37.783268995504415
20501,6489206278,bicycle_parking,nan,0.0,-122.40593158296096,37.78329839550442
20501,6489206279,bicycle_parking,nan,0.0,-122.40603958296094,37.78321299550442
20502,317081471,post_box,nan,0.0,-122.40523718296105,37.781380595504565
20502,317081471,post_box,nan,0.0,-122.40523718296105,37.781380595504565
20502,317081517,telephone,nan,0.0,-122.4049029829611,37.781360195504575
20502,317081517,telephone,nan,0.0,-122.4049029829611,37.781360195504575
20502,317081590,post_box,nan,0.0,-122.40312578296133,37.78028159550466
20502,317081590,post_box,nan,0.0,-122.40312578296133,37.78028159550466
20502,358803628,college,nan,0.0,-122.4040871829612,37.78192489550454
20502,358803628,college,nan,0.0,-122.4040871829612,37.78192489550454
20502,621179351,pub,nan,0.0,-122.40521188296104,37.781498495504565
20502,621179351,pub,nan,0.0,-122.40521188296104,37.781498495504565
20502,1362359508,restaurant,nan,0.0,-122.40293978296135,37.78008869550467
20502,2671868157,bicycle_rental,nan,0.0,-122.40512698296106,37.78175199550454
20502,2671868157,bicycle_rental,nan,0.0,-122.40512698296106,37.78175199550454
20600,370198231,restaurant,nan,0.0,-122.41016618296035,37.78193049550455
20600,370198231,restaurant,nan,0.0,-122.41016618296035,37.78193049550455
20600,1243846486,post_box,nan,0.0,-122.41003878296036,37.78216279550451
20600,1243846486,post_box,nan,0.0,-122.41003878296036,37.78216279550451
20600,1243846513,post_box,nan,0.0,-122.4100697829604,37.7821904955045
20600,1243846513,post_box,nan,0.0,-122.4100697829604,37.7821904955045
20600,1493456475,restaurant,nan,0.0,-122.41024368296034,37.781993695504525
20600,1493456475,restaurant,nan,0.0,-122.41024368296034,37.781993695504525
20600,1825310664,restaurant,nan,0.0,-122.4098969829604,37.78174099550456
20600,1825310664,restaurant,nan,0.0,-122.4098969829604,37.78174099550456
20600,2115315625,restaurant,nan,0.0,-122.40872008296056,37.78081839550463
20600,2115315625,restaurant,nan,0.0,-122.40872008296056,37.78081839550463
20600,4055864461,clinic,nan,0.0,-122.4083984829606,37.78195959550455
20600,4108035334,restaurant,nan,0.0,-122.41036148296035,37.78190849550453
20600,4108035334,restaurant,nan,0.0,-122.41036148296035,37.78190849550453
20600,4312016590,bar,nan,0.0,-122.41008598296035,37.78185499550455
20600,4312016590,bar,nan,0.0,-122.41008598296035,37.78185499550455
20600,4556518012,nightclub,nan,0.0,-122.4084800829606,37.7809733955046
20600,4556518012,nightclub,nan,0.0,-122.4084800829606,37.7809733955046
20600,4612096187,restaurant,nan,0.0,-122.4083564829606,37.781455595504575
20600,4612096187,restaurant,nan,0.0,-122.4083564829606,37.781455595504575
20600,4612096188,restaurant,nan,0.0,-122.40877368296056,37.78121439550458
20600,4612096188,restaurant,nan,0.0,-122.40877368296056,37.78121439550458
20600,4613804349,restaurant,nan,0.0,-122.40868318296054,37.78119829550458
20600,4613804349,restaurant,nan,0.0,-122.40868318296054,37.78119829550458
20600,4613804467,restaurant,nan,0.0,-122.40812538296063,37.78070369550462
20600,4613804467,restaurant,nan,0.0,-122.40812538296063,37.78070369550462
20600,4806805086,cafe,nan,0.0,-122.41061698296028,37.78173659550455
20600,4806805086,cafe,nan,0.0,-122.41061698296028,37.78173659550455
20600,4943295624,pharmacy,nan,0.0,-122.4099516829604,37.78217749550452
