block_id,osm_id,amenity,cluster1,cluster2,Longitude,Latitude
32406,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32406,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32406,368171074,public_building,nan,8.0,-122.40087928296164,37.7963035955034
32406,368171074,public_building,nan,8.0,-122.40087928296164,37.7963035955034
32406,413382205,atm,nan,8.0,-122.40189078296152,37.797441395503306
32406,413382688,post_box,nan,8.0,-122.40190798296152,37.797434595503326
32406,1617289725,ice_cream,nan,8.0,-122.40034368296172,37.79668419550338
32406,1617289725,ice_cream,nan,8.0,-122.40034368296172,37.79668419550338
32406,1617289727,restaurant,nan,8.0,-122.40005468296178,37.796948795503376
32406,1617289727,restaurant,nan,8.0,-122.40005468296178,37.796948795503376
32406,1617289728,theatre,nan,8.0,-122.4000179829618,37.79676969550337
32406,1617289728,theatre,nan,8.0,-122.4000179829618,37.79676969550337
32406,1617289729,cafe,nan,8.0,-122.3998421829618,37.796788095503366
32406,1617289730,restaurant,nan,8.0,-122.39969088296182,37.79699449550336
32406,1617460471,fast_food,nan,8.0,-122.40033518296174,37.79672529550336
32406,1617460471,fast_food,nan,8.0,-122.40033518296174,37.79672529550336
32406,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32406,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32406,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32406,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32406,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
32406,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
32406,4883786622,restaurant,nan,8.0,-122.4011363829616,37.79854119550322
32407,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32407,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32407,413382205,atm,nan,8.0,-122.40189078296152,37.797441395503306
32407,413382688,post_box,nan,8.0,-122.40190798296152,37.797434595503326
32407,709871143,restaurant,nan,8.0,-122.40198708296153,37.79801599550325
32407,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32407,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32407,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32407,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32407,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
32407,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
32407,4883786622,restaurant,nan,8.0,-122.4011363829616,37.79854119550322
32407,4883786622,restaurant,nan,8.0,-122.4011363829616,37.79854119550322
32408,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32408,297842063,post_box,nan,8.0,-122.40152928296156,37.80033719550308
32408,297842075,post_box,nan,8.0,-122.4013404829616,37.79944199550316
32408,297842075,post_box,nan,8.0,-122.4013404829616,37.79944199550316
32408,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32408,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32408,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32408,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32408,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
32408,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
32408,4883786622,restaurant,nan,8.0,-122.4011363829616,37.79854119550322
32408,4883786622,restaurant,nan,8.0,-122.4011363829616,37.79854119550322
32409,297842063,post_box,nan,8.0,-122.40152928296156,37.80033719550308
32409,297842063,post_box,nan,8.0,-122.40152928296156,37.80033719550308
32409,297842075,post_box,nan,8.0,-122.4013404829616,37.79944199550316
32409,297842075,post_box,nan,8.0,-122.4013404829616,37.79944199550316
32409,297842102,post_box,nan,8.0,-122.40170098296154,37.801293395503016
32409,297842102,post_box,nan,8.0,-122.40170098296154,37.801293395503016
32409,4259607114,cafe,nan,8.0,-122.4020916829615,37.800992595503054
32409,4259607114,cafe,nan,8.0,-122.4020916829615,37.800992595503054
32409,4735428567,cafe,nan,8.0,-122.40181128296152,37.80049369550306
32409,4735428567,cafe,nan,8.0,-122.40181128296152,37.80049369550306
32410,297842063,post_box,nan,8.0,-122.40152928296156,37.80033719550308
32410,297842063,post_box,nan,8.0,-122.40152928296156,37.80033719550308
32410,297842102,post_box,nan,8.0,-122.40170098296154,37.801293395503016
32410,297842102,post_box,nan,8.0,-122.40170098296154,37.801293395503016
32410,3922875352,drinking_water,nan,8.0,-122.4020829829615,37.80215249550293
32410,4259607114,cafe,nan,8.0,-122.4020916829615,37.800992595503054
32410,4259607114,cafe,nan,8.0,-122.4020916829615,37.800992595503054
32410,4735428567,cafe,nan,8.0,-122.40181128296152,37.80049369550306
32410,4735428567,cafe,nan,8.0,-122.40181128296152,37.80049369550306
32411,297842102,post_box,nan,8.0,-122.40170098296154,37.801293395503016
32411,297842102,post_box,nan,8.0,-122.40170098296154,37.801293395503016
32411,365480082,fountain,nan,8.0,-122.40155138296156,37.8029398955029
32411,432353645,fountain,nan,8.0,-122.40112218296164,37.80268899550292
32411,432368997,drinking_water,nan,8.0,-122.40107068296165,37.80247879550293
32411,432368997,drinking_water,nan,8.0,-122.40107068296165,37.80247879550293
32411,434700892,atm,nan,8.0,-122.40247008296146,37.80246499550292
32411,434700892,atm,nan,8.0,-122.40247008296146,37.80246499550292
32411,1024125216,drinking_water,nan,8.0,-122.40138658296158,37.80297439550287
32411,2219695172,fountain,nan,8.0,-122.4021259829615,37.80247699550294
32411,2219695172,fountain,nan,8.0,-122.4021259829615,37.80247699550294
32411,3922875352,drinking_water,nan,8.0,-122.4020829829615,37.80215249550293
32411,3922875352,drinking_water,nan,8.0,-122.4020829829615,37.80215249550293
32411,4259607114,cafe,nan,8.0,-122.4020916829615,37.800992595503054
32411,4259607114,cafe,nan,8.0,-122.4020916829615,37.800992595503054
32412,365480082,fountain,nan,8.0,-122.40155138296156,37.8029398955029
32412,365480082,fountain,nan,8.0,-122.40155138296156,37.8029398955029
32412,413377295,atm,nan,8.0,-122.4029121829614,37.80246009550292
32412,432353645,fountain,nan,8.0,-122.40112218296164,37.80268899550292
32412,432353645,fountain,nan,8.0,-122.40112218296164,37.80268899550292
32412,432368997,drinking_water,nan,8.0,-122.40107068296165,37.80247879550293
32412,432368997,drinking_water,nan,8.0,-122.40107068296165,37.80247879550293
32412,434700892,atm,nan,8.0,-122.40247008296146,37.80246499550292
32412,434700892,atm,nan,8.0,-122.40247008296146,37.80246499550292
32412,1024125216,drinking_water,nan,8.0,-122.40138658296158,37.80297439550287
32412,1024125216,drinking_water,nan,8.0,-122.40138658296158,37.80297439550287
32412,2219695172,fountain,nan,8.0,-122.4021259829615,37.80247699550294
32412,2219695172,fountain,nan,8.0,-122.4021259829615,37.80247699550294
32412,3922875352,drinking_water,nan,8.0,-122.4020829829615,37.80215249550293
32412,3922875352,drinking_water,nan,8.0,-122.4020829829615,37.80215249550293
32412,4630746191,cafe,nan,8.0,-122.40290028296135,37.802920295502894
32601,1083221456,restaurant,nan,8.0,-122.41252978296004,37.80780289550252
32601,3146197207,pharmacy,nan,8.0,-122.41269978296002,37.80845579550244
32700,297842195,post_box,nan,8.0,-122.3997869829618,37.79773969550331
32700,358804965,post_box,nan,8.0,-122.39865728296196,37.798033695503285
32700,358804965,post_box,nan,8.0,-122.39865728296196,37.798033695503285
32700,1016079984,post_box,nan,8.0,-122.3999318829618,37.79859659550322
32700,1016079984,post_box,nan,8.0,-122.3999318829618,37.79859659550322
32700,1409407347,car_sharing,nan,8.0,-122.40001898296175,37.7990249955032
32700,1409407347,car_sharing,nan,8.0,-122.40001898296175,37.7990249955032
32701,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32701,61692857,pub,nan,8.0,-122.40071388296168,37.7977870955033
32701,297842075,post_box,nan,8.0,-122.4013404829616,37.79944199550316
32701,297842195,post_box,nan,8.0,-122.3997869829618,37.79773969550331
32701,1016079984,post_box,nan,8.0,-122.3999318829618,37.79859659550322
32701,1016079984,post_box,nan,8.0,-122.3999318829618,37.79859659550322
32701,1409407347,car_sharing,nan,8.0,-122.40001898296175,37.7990249955032
32701,1409407347,car_sharing,nan,8.0,-122.40001898296175,37.7990249955032
32701,2166577123,cafe,nan,8.0,-122.40105878296164,37.7977376955033
32701,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32701,2812540540,bicycle_rental,nan,8.0,-122.40082898296166,37.79854429550324
32701,4028565957,fast_food,nan,8.0,-122.40112278296162,37.797733895503285
