block_id,osm_id,amenity,cluster1,cluster2,Longitude,Latitude
20346,1221414572,restaurant,,12.0,-122.39047978296308,37.73614729550812
20346,4103856288,cafe,,12.0,-122.39057078296312,37.73584349550816
20347,1241690515,money_transfers,,12.0,-122.39113808296302,37.73426789550826
20347,2248269727,cafe,,12.0,-122.39051978296312,37.73423659550827
20348,1221413982,restaurant,,12.0,-122.39131678296296,37.73369539550832
20348,1221414466,bank,,12.0,-122.39075408296308,37.733355895508346
20348,1241690522,money_transfers,,12.0,-122.39081358296306,37.73372179550832
20349,1221413789,bank,,12.0,-122.39157258296297,37.73312109550835
20349,1233283262,restaurant,,12.0,-122.391071282963,37.73272339550839
20350,1221102930,fast_food,,12.0,-122.391382482963,37.73180839550847
20350,1233283259,parking,,12.0,-122.39136188296298,37.73208359550844
20350,1243846535,fast_food,,12.0,-122.3919587829629,37.73227939550844
20351,1229745514,telephone,,12.0,-122.39165698296294,37.7314649955085
20351,1640101685,restaurant,,12.0,-122.39222488296284,37.73113109550853
32000,1230343375,restaurant,,12.0,-122.4041151829612,37.72832669550874
32000,1230343377,pub,,12.0,-122.40399368296124,37.72780089550879
32000,1230343378,bank,,12.0,-122.4035147829613,37.728038395508776
32000,1230343379,restaurant,,12.0,-122.40366068296127,37.72838559550875
32000,1230343393,restaurant,,12.0,-122.40394088296122,37.72797189550875
32000,1230343461,cafe,,12.0,-122.40367948296128,37.7274097955088
33500,1230343396,bank,,12.0,-122.4042641829612,37.72959799550865
33500,1230343430,restaurant,,12.0,-122.40465838296114,37.72950819550865
33500,1230343464,pub,,12.0,-122.40435398296115,37.72888729550869
33500,1230343488,restaurant,,12.0,-122.40412228296118,37.72944599550864
33500,1230343502,fast_food,,12.0,-122.40423598296118,37.7286623955087
33500,1230343520,fast_food,,12.0,-122.40397718296124,37.72897849550868
33500,5979649403,cafe,,12.0,-122.40376418296124,37.72904429550868
41600,1230343376,fast_food,,12.0,-122.40509738296107,37.73083139550854
41600,1230343390,pharmacy,,12.0,-122.40488818296107,37.73013979550859
41600,1230343428,restaurant,,12.0,-122.40443448296116,37.7300567955086
41600,1230343433,restaurant,,12.0,-122.40510978296106,37.73090479550853
41600,1230343476,bank,,12.0,-122.40469498296116,37.73069769550856
41600,1230343522,nightclub,,12.0,-122.40508128296108,37.73072529550856
41600,4951863007,restaurant,,12.0,-122.40462178296114,37.73045289550858
65500,1230343364,restaurant,,12.0,-122.40563748296098,37.73198339550844
65500,1230343417,restaurant,,12.0,-122.405534782961,37.73175879550848
65500,1230343437,telephone,,12.0,-122.40558758296102,37.73209729550845
65500,1230343466,restaurant,,12.0,-122.40549388296104,37.73168859550846
65500,2059460463,fire_station,,12.0,-122.40545378296105,37.731604795508495
65724,1230343415,fuel,,12.0,-122.40578858296097,37.73221399550842
65724,1230343506,post_box,,12.0,-122.40623808296093,37.73231779550844
65724,1230343526,fuel,,12.0,-122.40612368296092,37.7325382955084
