block_id,osm_id,amenity,cluster1,cluster2,Longitude,Latitude
20102,560515139,cafe,0.0,,-122.39560498296235,37.78838909550404
20102,1409407383,car_sharing,0.0,,-122.39663198296223,37.78812899550404
20102,1493478107,restaurant,0.0,,-122.3955122829624,37.78846009550402
20102,2869484061,restaurant,0.0,,-122.3941938829626,37.78688859550413
20102,5612947924,cafe,0.0,,-122.39645128296227,37.78846689550402
20103,2024133773,post_box,0.0,,-122.39289408296275,37.7862649955042
20202,775379090,cafe,0.0,,-122.39675008296224,37.78577389550422
20202,1028546217,post_box,0.0,,-122.39647088296226,37.78547689550425
20202,1281158248,restaurant,0.0,,-122.39596258296233,37.78537809550427
20202,1282882085,cafe,0.0,,-122.39774778296211,37.786551395504176
20202,1409407375,car_sharing,0.0,,-122.39610998296232,37.7850999955043
20202,1532496946,bank,0.0,,-122.39638898296226,37.78556469550424
20202,1613829032,fast_food,0.0,,-122.39881398296194,37.78704599550412
20202,1613924531,pub,0.0,,-122.3975912829621,37.78712439550414
20202,2640702476,pub,0.0,,-122.39750808296212,37.7871562955041
20202,2671868151,bicycle_rental,0.0,,-122.3962359829623,37.78529899550426
20202,3642090338,restaurant,0.0,,-122.39854778296198,37.78685269550415
20202,3642090339,fast_food,0.0,,-122.39865008296196,37.78726679550412
20202,3948848040,restaurant,0.0,,-122.39804048296205,37.78677409550417
20203,1028546182,fountain,0.0,,-122.39572528296236,37.78502889550429
20203,2024135906,post_box,0.0,,-122.39509908296246,37.78413529550436
20203,2923715576,post_office,0.0,,-122.39526438296244,37.78465719550432
20203,3198921690,parking_entrance,0.0,,-122.39496158296248,37.78464799550432
20203,3894030734,restaurant,0.0,,-122.39548408296244,37.78478929550432
20203,3894036010,cafe,0.0,,-122.3955149829624,37.78514969550429
20203,5258271522,restaurant,0.0,,-122.3955239829624,37.78529359550429
20204,532361835,restaurant,0.0,,-122.3935169829627,37.7821939955045
20204,1028546141,post_box,0.0,,-122.39356018296267,37.78290519550445
20204,4862634093,cafe,0.0,,-122.39311768296275,37.78248649550448
20205,317124802,cafe,0.0,,-122.39168098296294,37.7823739955045
20205,344975908,pub,0.0,,-122.3925768829628,37.7824479955045
20205,847692815,restaurant,0.0,,-122.39287868296276,37.78222319550451
20205,1607246339,bar,0.0,,-122.3926612829628,37.78250149550448
20205,2671868155,bicycle_rental,0.0,,-122.3927379829628,37.78225899550449
20205,2886302532,restaurant,0.0,,-122.39166758296297,37.78130099550459
20205,5311521889,bench,0.0,,-122.39367908296266,37.78172219550455
20205,5311521901,bench,0.0,,-122.39351678296268,37.78181439550456
20205,5311521904,bench,0.0,,-122.39381888296262,37.78184249550455
20205,5311521910,bench,0.0,,-122.39343198296272,37.78188139550455
20205,5311521912,bench,0.0,,-122.39375218296266,37.78189519550453
20205,5311522024,bench,0.0,,-122.39365028296264,37.78194609550453
20205,5311522046,table,0.0,,-122.3933623829627,37.78200659550453
20205,5311522055,table,0.0,,-122.39343068296267,37.78203739550453
20205,5311522059,bench,0.0,,-122.39348028296268,37.78206219550452
20205,5311522062,bench,0.0,,-122.39341928296272,37.78207749550453
20206,1028546253,post_box,0.0,,-122.39077098296306,37.78065169550464
20206,1282136006,restaurant,0.0,,-122.39106268296302,37.78084679550464
20206,1425813028,restaurant,0.0,,-122.39135708296298,37.78019289550469
