block_id,osm_id,amenity,cluster1,cluster2,Longitude,Latitude
20100,386582869,post_box,6.0,,-122.39896818296192,37.79098249550382
20100,386585503,bicycle_parking,6.0,,-122.39931148296188,37.79128099550381
20100,386585670,brokerage,6.0,,-122.39913118296188,37.79076549550385
20100,386585808,university,6.0,,-122.39914618296191,37.791631495503765
20100,386585894,atm,6.0,,-122.39879648296191,37.79159969550379
20100,386585954,bank,6.0,,-122.39862228296198,37.79177039550377
20100,415565977,post_box,6.0,,-122.3977495829621,37.78954059550394
20100,415565991,post_box,6.0,,-122.3977228829621,37.78952579550394
20100,415566196,bicycle_parking,6.0,,-122.39781428296207,37.78949009550395
20100,415566362,atm,6.0,,-122.3976980829621,37.78949319550394
20100,670245582,post_box,6.0,,-122.39819488296204,37.791530495503785
20100,670245583,post_box,6.0,,-122.3968859829622,37.79047279550387
20100,1617283373,restaurant,6.0,,-122.39946548296184,37.79054489550388
20100,1617283388,restaurant,6.0,,-122.39940258296188,37.79036589550386
20100,1617283389,restaurant,6.0,,-122.3992947829619,37.78986219550392
20100,1617283399,cafe,6.0,,-122.39927128296188,37.79148689550378
20100,1617283400,fast_food,6.0,,-122.39936978296188,37.79147709550379
20100,1617283411,cafe,6.0,,-122.39946568296185,37.79146819550377
20100,1713861776,bar,6.0,,-122.3977905829621,37.7901261955039
20100,1849149965,pharmacy,6.0,,-122.3975497829621,37.78999449550391
20100,2616685474,bicycle_rental,6.0,,-122.39896418296192,37.791319195503775
20100,3085515638,cafe,6.0,,-122.39759798296213,37.78955789550394
20100,3085522026,cafe,6.0,,-122.39781528296209,37.78941589550395
20100,3365191935,restaurant,6.0,,-122.39726548296218,37.78929779550395
20100,4247445402,cafe,6.0,,-122.39785378296206,37.78977259550391
20100,4247445403,cafe,6.0,,-122.39798468296208,37.7899026955039
20100,4248919854,restaurant,6.0,,-122.39746328296214,37.79082829550385
20100,4632029101,restaurant,6.0,,-122.39802928296209,37.78923589550397
20100,4632030144,fast_food,6.0,,-122.39732518296218,37.79018119550391
20100,4632030147,parking,6.0,,-122.39807358296204,37.78920089550398
20100,4632030148,atm,6.0,,-122.39765918296212,37.790025395503896
20100,4632112445,atm,6.0,,-122.39950118296188,37.791584595503785
20100,4632112451,parking,6.0,,-122.3997883829618,37.791139595503815
20100,4675302881,post_box,6.0,,-122.39761908296212,37.78961259550393
20100,5891260686,bicycle_parking,6.0,,-122.3967950829622,37.789493095503936
20100,6488391816,cafe,6.0,,-122.39870468296196,37.79111029550381
20100,6488899085,bank,6.0,,-122.398455982962,37.7912604955038
20100,6488899086,atm,6.0,,-122.398470382962,37.79122589550381
20200,340235848,bank,6.0,,-122.40176808296152,37.78870719550399
20200,386571796,bicycle_parking,6.0,,-122.4020856829615,37.78883609550398
20200,386573667,bank,6.0,,-122.40223828296148,37.78925289550398
20200,386574155,post_box,6.0,,-122.40219728296148,37.78914809550397
20200,386574705,bank,6.0,,-122.40160858296154,37.78935729550397
20200,386575385,bicycle_parking,6.0,,-122.4014228829616,37.78936819550396
20200,386581398,atm,6.0,,-122.40077918296168,37.79000579550392
20200,386581596,bicycle_parking,6.0,,-122.40097658296165,37.78946989550394
20200,392203047,atm,6.0,,-122.40086598296163,37.79010849550389
20200,415566439,bicycle_parking,6.0,,-122.39950908296186,37.78812299550405
20200,415566857,pharmacy,6.0,,-122.40051278296173,37.78726729550411
20200,415566972,bicycle_parking,6.0,,-122.40112268296164,37.78777029550408
20200,479491671,bar,6.0,,-122.4012872829616,37.78823669550403
20200,669137647,post_box,6.0,,-122.39931988296183,37.78848899550401
20200,1282408828,restaurant,6.0,,-122.40081378296163,37.78895089550397
20200,1282408829,cafe,6.0,,-122.4007901829617,37.789466495503945
20200,1293838055,cafe,6.0,,-122.40072438296168,37.787477795504095
20200,1293838066,restaurant,6.0,,-122.39998908296177,37.78716009550413
20200,1293838073,restaurant,6.0,,-122.40009808296176,37.78805409550406
20200,1293838092,restaurant,6.0,,-122.4005404829617,37.78841119550401
20200,1318183397,pub,6.0,,-122.3990781829619,37.787627095504085
20200,1320562860,fast_food,6.0,,-122.40094678296164,37.78768719550409
20200,1320562873,cafe,6.0,,-122.40103778296162,37.78777159550407
20200,1320562876,pub,6.0,,-122.40016368296176,37.78789829550408
20200,1320562890,restaurant,6.0,,-122.40129988296158,37.78792659550405
20200,1393930504,restaurant,6.0,,-122.4013725829616,37.78829769550405
20200,1393930507,restaurant,6.0,,-122.40111618296164,37.788085995504055
20200,1393930515,cafe,6.0,,-122.40032758296176,37.787422495504096
