block_id,osm_id,amenity,cluster1,cluster2,Longitude,Latitude
20400,302742486,cinema,,0.0,-122.40356278296127,37.784184695504365
20400,317081440,parking,,0.0,-122.40519528296105,37.7850264955043
20400,389391324,bicycle_parking,,0.0,-122.40448918296116,37.784563995504335
20400,420432786,post_box,,0.0,-122.40458838296114,37.78432609550434
20400,420432891,restaurant,,0.0,-122.4049217829611,37.78415789550436
20400,808930810,pharmacy,,0.0,-122.40635898296088,37.78509699550427
20400,808930817,cafe,,0.0,-122.40568528296096,37.78613929550421
20400,808930824,pharmacy,,0.0,-122.405565182961,37.7862331955042
20400,904139678,restaurant,,0.0,-122.40444878296115,37.78414259550435
20400,1395111833,restaurant,,0.0,-122.4049774829611,37.78487589550431
20400,1395112633,cafe,,0.0,-122.4041980829612,37.784172895504376
20400,1612808193,bar,,0.0,-122.40432648296115,37.78541359550426
20400,1629217172,restaurant,,0.0,-122.40467068296113,37.78592079550422
20400,1799521636,restaurant,,0.0,-122.40408398296124,37.78542899550428
20400,2671868139,bicycle_rental,,0.0,-122.40496598296107,37.7863049955042
20400,2682480971,cafe,,0.0,-122.40397028296124,37.78448119550433
20400,3395003253,parking,,0.0,-122.40391788296122,37.78494059550429
20400,3397801136,restaurant,,0.0,-122.40471048296112,37.78432409550433
20400,3397802449,restaurant,,0.0,-122.4048887829611,37.78379819550437
20400,3397836578,fast_food,,0.0,-122.40367338296129,37.78423579550436
20400,3397841668,atm,,0.0,-122.40360408296128,37.78421449550435
20400,3397875325,fast_food,,0.0,-122.40354558296129,37.784868295504296
20400,3397934789,atm,,0.0,-122.405749682961,37.78608939550422
20400,3397973026,restaurant,,0.0,-122.40485678296112,37.78595919550423
20400,3397982293,cafe,,0.0,-122.40502818296108,37.78599319550421
20400,3442537168,restaurant,,0.0,-122.405735382961,37.78522999550428
20400,4122038571,bicycle_parking,,0.0,-122.40476948296111,37.78470709550432
20400,4122038572,bicycle_parking,,0.0,-122.40475408296112,37.78477109550431
20400,5085031722,restaurant,,0.0,-122.40444068296117,37.78566269550424
20400,5752120935,restaurant,,0.0,-122.40456068296112,37.78607739550424
20400,6194001386,toilets,,0.0,-122.40387148296124,37.78456089550434
20400,6489341657,restaurant,,0.0,-122.40420238296122,37.78551999550423
20400,6489396074,fast_food,,0.0,-122.40356868296128,37.78439899550435
20400,6489396075,atm,,0.0,-122.40346998296128,37.784648895504326
20400,6489398862,fast_food,,0.0,-122.40356868296128,37.78439899550435
20400,6489398863,atm,,0.0,-122.40346998296128,37.784648895504326
20500,317081556,toilets,,0.0,-122.40782938296068,37.78433249550435
20500,346585657,cafe,,0.0,-122.40775618296068,37.782470295504496
20500,358803532,language_school,,0.0,-122.40887008296058,37.78373199550439
20500,420433603,telephone,,0.0,-122.40687148296082,37.7825351955045
20500,420434331,post_box,,0.0,-122.40657958296087,37.78252849550449
20500,765404278,restaurant,,0.0,-122.40767138296071,37.78304379550445
20500,1039023657,post_box,,0.0,-122.40784558296068,37.78390999550438
20500,1368718994,restaurant,,0.0,-122.40799818296064,37.78269299550448
20500,1368719000,restaurant,,0.0,-122.40783988296069,37.78290229550446
20500,1393986231,bank,,0.0,-122.40808818296064,37.78463629550431
20500,1393986237,cafe,,0.0,-122.40683668296082,37.78320099550444
20500,1393986248,cafe,,0.0,-122.40741388296075,37.78327389550444
20500,1393986255,fast_food,,0.0,-122.40882298296054,37.78366779550439
20500,2671868140,bicycle_rental,,0.0,-122.4084329829606,37.7838709955044
20500,3345049951,car_sharing,,0.0,-122.40736688296074,37.782272895504505
20500,3396513641,fast_food,,0.0,-122.40872248296058,37.78429149550435
20500,3397768268,restaurant,,0.0,-122.40678768296084,37.78315689550445
20500,3397772546,restaurant,,0.0,-122.40687438296082,37.78338749550444
20500,3397775399,restaurant,,0.0,-122.40651168296088,37.78293789550446
20500,3397779708,parking,,0.0,-122.40635748296089,37.78302009550444
20500,4249436492,cafe,,0.0,-122.40755388296074,37.783389395504415
20500,4482171289,restaurant,,0.0,-122.4070396829608,37.7835635955044
20500,4530915847,bank,,0.0,-122.40801258296068,37.78279199550445
