node,node,Connection
0,40,1
0,43,1
0,55,1
0,89,1
0,162,1
0,166,1
0,168,1
0,171,1
0,172,1
0,208,1
0,217,1
0,235,1
0,246,1
0,272,1
0,278,1
0,288,1
0,330,1
0,335,1
1,1,1
1,76,1
1,90,1
1,92,1
1,110,1
1,133,1
1,134,1
1,142,1
1,170,1
1,195,1
1,196,1
1,198,1
1,201,1
1,226,1
1,228,1
1,248,1
1,255,1
1,266,1
1,267,1
1,269,1
1,270,1
1,286,1
1,290,1
1,305,1
1,313,1
1,346,1
1,350,1
1,352,1
1,355,1
1,358,1
1,359,1
1,365,1
2,40,1
2,43,1
2,55,1
2,89,1
2,162,1
2,166,1
2,168,1
2,171,1
2,172,1
2,208,1
2,217,1
2,235,1
2,246,1
2,272,1
2,278,1
2,288,1
2,330,1
2,335,1
3,3,1
3,5,1
3,7,1
3,9,1
3,11,1
3,12,1
3,14,1
3,15,1
3,16,1
3,17,1
3,19,1
3,21,1
3,24,1
3,27,1
3,28,1
3,32,1
3,36,1
3,48,1
3,51,1
3,52,1
3,53,1
3,58,1
3,59,1
3,68,1
3,82,1
3,83,1
3,94,1
3,100,1
3,104,1
3,106,1
3,107,1
3,112,1
3,113,1
3,114,1
3,116,1
3,118,1
3,122,1
3,125,1
3,132,1
3,135,1
3,143,1
3,147,1
3,152,1
3,153,1
3,154,1
3,155,1
3,156,1
3,164,1
3,165,1
3,167,1
3,174,1
3,176,1
3,177,1
3,178,1
3,179,1
3,184,1
3,185,1
3,186,1
3,197,1
3,200,1
3,202,1
3,203,1
3,204,1
3,205,1
3,206,1
3,207,1
3,209,1
3,210,1
3,213,1
3,215,1
3,219,1
3,220,1
3,222,1
3,231,1
3,232,1
3,238,1
3,240,1
3,253,1
3,258,1
3,260,1
3,261,1
3,262,1
3,264,1
3,296,1
3,303,1
3,304,1
3,310,1
3,315,1
3,316,1
3,317,1
3,321,1
3,323,1
3,324,1
3,325,1
3,334,1
3,343,1
3,347,1
3,353,1
3,354,1
3,360,1
3,361,1
3,362,1
3,364,1
4,1,1
4,76,1
4,90,1
4,92,1
4,110,1
4,133,1
4,134,1
4,142,1
4,170,1
4,195,1
